sentence_translation,paraphrase_translation,norm_sentence_translation,norm_paraphrase_translation,labse_similarity,laser_similarity,jaccard_similarity,length_ratio,meteor_score,raw_meteor_score,lemma_meteor_score,meteor_difference,ensemble_score,is_paraphrase,length_s1,length_s2,string_similarity,is_identical
"McNairja so ustavili potem, ko je policist videl, da njegovo vozilo zavija po ulici v središču mesta, preden se je zapeljal v trgovino z mešanim blagom, je poročilo o aretaciji povedalo.","McNairja so ustavili takoj po polnoči policisti, ki so videli, da njegovo športno vozilo zavija po ulici v središču mesta.","mcnairja so ustavili potem, ko je policist videl, da njegovo vozilo zavija po ulici v središču mesta, preden se je zapeljal v trgovino z mešanim blagom, je poročilo o aretaciji povedalo.","mcnairja so ustavili takoj po polnoči policisti, ki so videli, da njegovo športno vozilo zavija po ulici v središču mesta.",0.834449052810669,0.8351035118103027,0.3142857142857143,0.6451612903225806,0.320489786892949,0.320489786892949,0.320489786892949,0.0,0.712304353817483,False,31,20,0.3817204301075269,False
"Sodnik okrožnega sodišča ZDA Denny Chin je dejal, da je trditev Foxa ""popolnoma brez osnove, tako dejansko kot pravno.","Ta primer je popolnoma brez osnove, tako dejansko kot pravno, je dejal Chin.","sodnik okrožnega sodišča zda denny chin je dejal, da je trditev foxa ""popolnoma brez osnove, tako dejansko kot pravno.","ta primer je popolnoma brez osnove, tako dejansko kot pravno, je dejal chin.",0.7291135191917419,0.8284826278686523,0.25,0.6842105263157895,0.3654614019520852,0.3654614019520852,0.3654614019520852,0.0,0.67015738886408,False,19,13,0.34745762711864403,False
"Ranjeni so bili odpeljani v bolnišnice v Jefferson City in Columbia, študentsko mesto približno 30 milj severno.","Ranjeni so bili odpeljani v bolnišnice v Jefferson City in Columbia, približno 48 km severno; njihovo stanje ni bilo takoj znano.","ranjeni so bili odpeljani v bolnišnice v jefferson city in columbia, študentsko mesto približno 30 milj severno.","ranjeni so bili odpeljani v bolnišnice v jefferson city in columbia, približno 48 km severno; njihovo stanje ni bilo takoj znano.",0.8417302966117859,0.8216652274131775,0.44,0.8095238095238095,0.6880587484035762,0.6880587484035762,0.6880587484035762,0.0,0.7769499426614064,True,17,21,0.6589147286821706,False
"Stack je dejal, da ni delal za Triumph do leta 1999, ko je velika porota začela preiskovati Silvestra.","Stack je pričal, da ni bil prosen za delo za Triumph do junija 1999, potem ko je velika porota, ki je preiskovala Silvestra, pozvala Triumph.","stack je dejal, da ni delal za triumph do leta 1999, ko je velika porota začela preiskovati silvestra.","stack je pričal, da ni bil prosen za delo za triumph do junija 1999, potem ko je velika porota, ki je preiskovala silvestra, pozvala triumph.",0.8620413541793823,0.850921630859375,0.3448275862068966,0.72,0.4750961240995271,0.4750961240995271,0.4750961240995271,0.0,0.754085401960208,True,18,25,0.6028368794326241,False
"Zvezni agent Bill Polychronopoulos je dejal, da ni bilo znano, ali bo 30-letnik obtožen.","Zvezni agent Bill Polychronopoulos je sinoči dejal, da moški vpleten v incident v Melbournu ni imel orožja.","zvezni agent bill polychronopoulos je dejal, da ni bilo znano, ali bo 30-letnik obtožen.","zvezni agent bill polychronopoulos je sinoči dejal, da moški vpleten v incident v melbournu ni imel orožja.",0.6735059022903442,0.5646830201148987,0.36363636363636365,0.8235294117647058,0.5446896853146853,0.5446896853146853,0.5446896853146853,0.0,0.6119928130221829,False,14,17,0.5700934579439252,False
"Čipovje bo delovalo na 2,4-GHz pasu in ima funkcije preprečevanja motenj radijskih signalov ter nizke porabe energije.","2,4 GHz radijsko frekvenčno čipovje ima zaščito pred motnjami radijskih signalov in nizko porabo energije.","čipovje bo delovalo na 2,4-ghz pasu in ima funkcije preprečevanja motenj radijskih signalov ter nizke porabe energije.","2,4 ghz radijsko frekvenčno čipovje ima zaščito pred motnjami radijskih signalov in nizko porabo energije.",0.8819751739501953,0.906648576259613,0.23076923076923078,0.8823529411764706,0.2538029100529101,0.2538029100529101,0.2538029100529101,0.0,0.7614771506578234,True,17,15,0.5084745762711864,False
"Bil je poimenovan Colymbosathon ecplecticos, kar pomeni ""osupljiv plavalec z velikim penisom"".","On in kolegi so ga poimenovali Colymbosathon ecplecticos, kar pomeni ""plavalec z velikim penisom.","bil je poimenovan colymbosathon ecplecticos, kar pomeni ""osupljiv plavalec z velikim penisom"".","on in kolegi so ga poimenovali colymbosathon ecplecticos, kar pomeni ""plavalec z velikim penisom.",0.8927976489067078,0.9479126930236816,0.3,0.8571428571428571,0.4826958105646631,0.4826958105646631,0.4826958105646631,0.0,0.8054767342405398,True,12,14,0.7216494845360825,False
"Menim, da bi jih morali pustiti takšne, kot so, je dejal Lott, R-Miss., o trenutnih pravilih lastništva med zaslišanjem senatskega odbora za trgovino.","Menim, da bi morali oklevati, je dejala Olympia Snowe, R-Maine, na zaslišanju senatskega odbora za trgovino.","menim, da bi jih morali pustiti takšne, kot so, je dejal lott, r-miss., o trenutnih pravilih lastništva med zaslišanjem senatskega odbora za trgovino.","menim, da bi morali oklevati, je dejala olympia snowe, r-maine, na zaslišanju senatskega odbora za trgovino.",0.6845605373382568,0.5610265731811523,0.3,0.6956521739130435,0.38587167137241885,0.38587167137241885,0.38587167137241885,0.0,0.5802845714181948,False,23,16,0.5533333333333333,False
"Delnice podjetja Oracle so bile tudi višje, trgovale so se zvišale za 12 centov na 13,60 dolarja.","Delnice podjetja Oracle, s sedežem v Redwood Shores, so se dvignile za 14 centov na 13,62 dolarja.","delnice podjetja oracle so bile tudi višje, trgovale so se zvišale za 12 centov na 13,60 dolarja.","delnice podjetja oracle, s sedežem v redwood shores, so se dvignile za 14 centov na 13,62 dolarja.",0.7644482254981995,0.8383554220199585,0.32,1.0,0.4131433823529412,0.4131433823529412,0.4131433823529412,0.0,0.7306002550405616,False,17,17,0.6938775510204082,False
"Podjetje mora bodisi plačati NTP 53,7 milijona dolarjev ali pa vložiti varščino pri sodišču v času pritožbe, je dejal gospod Wallace.","RIM mora bodisi plačati NTP 53,7 milijona dolarjev ali pa vložiti varščino pri sodišču v času pritožbe.","podjetje mora bodisi plačati ntp 53,7 milijona dolarjev ali pa vložiti varščino pri sodišču v času pritožbe, je dejal gospod wallace.","rim mora bodisi plačati ntp 53,7 milijona dolarjev ali pa vložiti varščino pri sodišču v času pritožbe.",0.8663142919540405,0.7949605584144592,0.6521739130434783,0.8095238095238095,0.7280474649406689,0.7280474649406689,0.7280474649406689,0.0,0.8039884030567497,True,21,17,0.7518796992481203,False
"Tajvan je bil relativno brez virusne okužbe, dokler ni fijasko v bolnišnici v Tajpeju konec aprila povzročil skok okužb.","Tajvan je bil relativno brez virusne okužbe, dokler ni prišlo do hudega izbruha v bolnišnici v Tajpeju konec aprila.","tajvan je bil relativno brez virusne okužbe, dokler ni fijasko v bolnišnici v tajpeju konec aprila povzročil skok okužb.","tajvan je bil relativno brez virusne okužbe, dokler ni prišlo do hudega izbruha v bolnišnici v tajpeju konec aprila.",0.9583879709243774,0.9783511161804199,0.5652173913043478,1.0,0.735767991407089,0.735767991407089,0.735767991407089,0.0,0.9069590614950208,True,19,19,0.6416666666666666,False
"Ideja o zvezni stavni pisarni za grozote in terorizem je smešna in groteskna, je dejal Wyden.",Sen.,"ideja o zvezni stavni pisarni za grozote in terorizem je smešna in groteskna, je dejal wyden.",sen.,0.16375526785850525,0.23511023819446564,0.0,0.0625,0.0,0.0,0.0,0.0,0.1422851786017418,False,16,1,0.043010752688172005,False
"Še vedno želim biti kandidat za moške s konfederacijskimi zastavami na svojih tovornjakih, je Dean dejal v petkovem telefonskem intervjuju iz New Hampshira.","Še vedno želim biti kandidat za moške s konfederacijskimi zastavami na svojih tovornjakih, je povedal The Des Moines Register.","še vedno želim biti kandidat za moške s konfederacijskimi zastavami na svojih tovornjakih, je dean dejal v petkovem telefonskem intervjuju iz new hampshira.","še vedno želim biti kandidat za moške s konfederacijskimi zastavami na svojih tovornjakih, je povedal the des moines register.",0.8590553402900696,0.9383790493011475,0.5,0.8260869565217391,0.6193561495394618,0.6193561495394618,0.6193561495394618,0.0,0.8196801615124922,True,23,19,0.717948717948718,False
Brez flote se je NASA zanašala na ruski vesoljski program za rotacijo članov posadke na Mednarodni vesoljski postaji in za pošiljanje oskrbe v orbito laboratorija.,Brez flote raketoplana se NASA zanaša na ruski vesoljski program za rotacijo članov posadke na Mednarodni vesoljski postaji in pošiljanje nove oskrbe v orbito laboratorija.,brez flote se je nasa zanašala na ruski vesoljski program za rotacijo članov posadke na mednarodni vesoljski postaji in za pošiljanje oskrbe v orbito laboratorija.,brez flote raketoplana se nasa zanaša na ruski vesoljski program za rotacijo članov posadke na mednarodni vesoljski postaji in pošiljanje nove oskrbe v orbito laboratorija.,0.9470297694206238,0.9676008224487305,0.8,1.0,0.8588429752066116,0.8588429752066116,0.8588429752066116,0.0,0.93497645202353,True,25,25,0.877906976744186,False
Od razglasitve konca glavnega boja 1.,Od razglasitve konca glavnega boja v Iraku 1.,od razglasitve konca glavnega boja 1.,od razglasitve konca glavnega boja v iraku 1.,0.8479119539260864,0.8235161304473877,0.75,0.75,0.9498207885304659,0.9498207885304659,0.9498207885304659,0.0,0.8312016995576976,True,6,8,0.8222222222222222,False
"Še en kos bo poslan v laboratorij v Virginijo za dodatno testiranje, je dejal Conte.","Še en kos obleke bo poslan v Virginijo za dodatno testiranje, je dejal Conte.","še en kos bo poslan v laboratorij v virginijo za dodatno testiranje, je dejal conte.","še en kos obleke bo poslan v virginijo za dodatno testiranje, je dejal conte.",0.928198516368866,0.8794030547142029,0.8666666666666667,0.9333333333333333,0.8671220364560581,0.8671220364560581,0.8671220364560581,0.0,0.9018125266074132,True,15,14,0.7857142857142857,False
"Nekateri menedžerji v Bostonu so zaskrbljeni, da bo prepoved kajenja ustvarila varnostne nevarnosti, saj se skupine kadilcev zbirajo zunaj barov in nočnih klubov.","Nekateri menedžerji barov v Bostonu pravijo, da se bojijo, da bo prepoved kajenja ustvarila nevarnost, saj se skupine kadilcev zbirajo zunaj na pločnikih in parkiriščih, da bi kadili.","nekateri menedžerji v bostonu so zaskrbljeni, da bo prepoved kajenja ustvarila varnostne nevarnosti, saj se skupine kadilcev zbirajo zunaj barov in nočnih klubov.","nekateri menedžerji barov v bostonu pravijo, da se bojijo, da bo prepoved kajenja ustvarila nevarnost, saj se skupine kadilcev zbirajo zunaj na pločnikih in parkiriščih, da bi kadili.",0.9223240613937378,0.9683827757835388,0.5483870967741935,0.8214285714285714,0.6981521018920709,0.6981521018920709,0.6981521018920709,0.0,0.8662412343020405,True,23,28,0.6557377049180328,False
"Park rangerji so včeraj preiskali zapuščen svetilnik na Monomoyu, vendar niso našli nobenega znaka njih, je dejal Stuart Smith, pristaniški mojster iz Chathama.",Skupno je bilo 32 ameriških vojakov ubitih v napadih od 1.,"park rangerji so včeraj preiskali zapuščen svetilnik na monomoyu, vendar niso našli nobenega znaka njih, je dejal stuart smith, pristaniški mojster iz chathama.",skupno je bilo 32 ameriških vojakov ubitih v napadih od 1.,0.3322001099586487,0.06502120941877365,0.030303030303030304,0.4782608695652174,0.02293577981651376,0.02293577981651376,0.02293577981651376,0.0,0.20553637477756773,False,23,11,0.20625000000000004,False
"Bil je obsojen na pet let zapora na sodišču v Kingstonu včeraj, potem ko je priznal poskus ugrabitve najstnice.","Gospod Rowland se je udeležil zabave v South Windsorju za družine vojakov Nacionalne garde Connecticut, ki so bili poklicani v aktivno službo.","bil je obsojen na pet let zapora na sodišču v kingstonu včeraj, potem ko je priznal poskus ugrabitve najstnice.","gospod rowland se je udeležil zabave v south windsorju za družine vojakov nacionalne garde connecticut, ki so bili poklicani v aktivno službo.",0.4396839439868927,0.03932813182473183,0.05555555555555555,0.8636363636363636,0.05181347150259068,0.05181347150259068,0.05181347150259068,0.0,0.2847725562116276,False,19,22,0.23943661971830987,False
"Zdravniki pravijo, da lahko eden ali oba fanta umreta, in da je možna nekaj možganskih poškodb, če preživita.","Njegov protest je privedel do 47-urnega zastoja s policijo, ki je povzročil ogromne prometne zastoje v središču Washingtona in severni Virginiji.","zdravniki pravijo, da lahko eden ali oba fanta umreta, in da je možna nekaj možganskih poškodb, če preživita.","njegov protest je privedel do 47-urnega zastoja s policijo, ki je povzročil ogromne prometne zastoje v središču washingtona in severni virginiji.",0.347217857837677,0.09368261694908142,0.05714285714285714,0.8571428571428571,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0,0.26388498052268367,False,18,21,0.21379310344827585,False
"Inštitut za upravljanje z dobavo je dejal, da je njegov proizvodni indeks stal pri 53,7 v septembru.","Gore je dejal, da je Patriot Act naredil nekaj potrebnih sprememb, vendar se je ""na splošno izkazal za grozno napako.""","inštitut za upravljanje z dobavo je dejal, da je njegov proizvodni indeks stal pri 53,7 v septembru.","gore je dejal, da je patriot act naredil nekaj potrebnih sprememb, vendar se je ""na splošno izkazal za grozno napako.""",0.36201211810112,0.003777064848691225,0.13333333333333333,0.85,0.21502890173410405,0.21502890173410405,0.21502890173410405,0.0,0.26577419020179915,False,17,20,0.2033898305084746,False
"PeopleSoft je dejal, da bo ta posel povečal njihove dobičke leta 2004, izključno amortizacijo in druge postavke.",Načeloma je bil načrtovan 18-mesečni tek v Torontu kot del severnoameriške turneje.,"peoplesoft je dejal, da bo ta posel povečal njihove dobičke leta 2004, izključno amortizacijo in druge postavke.",načeloma je bil načrtovan 18-mesečni tek v torontu kot del severnoameriške turneje.,0.2617335319519043,0.14192576706409454,0.03571428571428571,0.7058823529411765,0.030303030303030307,0.030303030303030307,0.030303030303030307,0.0,0.22446110979583933,False,17,12,0.2767857142857143,False
"V telefonskem pogovoru z novinarji je predsednik RNC Ed Gillespie dejal, da je zahtevo poslal predsedniku televizije CBS Leslieju Moonvesu.","In Forrester napoveduje, da bo distribucija filmov na zahtevo do leta 2005 ustvarila 1,4 milijarde dolarjev, medtem ko se bo prihodek od DVD-jev in trakov zmanjšal za osem odstotkov.","v telefonskem pogovoru z novinarji je predsednik rnc ed gillespie dejal, da je zahtevo poslal predsedniku televizije cbs leslieju moonvesu.","in forrester napoveduje, da bo distribucija filmov na zahtevo do leta 2005 ustvarila 1,4 milijarde dolarjev, medtem ko se bo prihodek od dvd-jev in trakov zmanjšal za osem odstotkov.",0.40720683336257935,0.05073907598853111,0.045454545454545456,0.6896551724137931,0.04784688995215311,0.04784688995215311,0.04784688995215311,0.0,0.2564001169236403,False,20,29,0.24725274725274726,False
"Distribucija filmov na zahtevo bo do leta 2005 ustvarila 1,4 milijarde dolarjev, prihodek od DVD-jev in trakov pa se bo po napovedih Forresterja zmanjšal za 8 odstotkov.","Ministrstvo za obrambo se sooča s 20-milijonsko odškodninsko tožbo s strani stotin Kenijk, ki trdijo, da so jih posilili britanski vojaki.","distribucija filmov na zahtevo bo do leta 2005 ustvarila 1,4 milijarde dolarjev, prihodek od dvd-jev in trakov pa se bo po napovedih forresterja zmanjšal za 8 odstotkov.","ministrstvo za obrambo se sooča s 20-milijonsko odškodninsko tožbo s strani stotin kenijk, ki trdijo, da so jih posilili britanski vojaki.",0.426909863948822,0.06938482075929642,0.045454545454545456,0.7777777777777778,0.03787878787878788,0.03787878787878788,0.03787878787878788,0.0,0.27769050291842884,False,27,21,0.23668639053254437,False
"Stotine Kenijk, ki trdijo, da so jih napadli in posilili britanski vojaki, so bile v sredo odobrene za pravno pomoč vlade pri zasledovanju svojega primera proti Ministrstvu za obrambo.",Rezultati so bili objavljeni na torkovem srečanju v Seattlu Ameriške torakalne družbe in bodo objavljeni v četrtkovem New England Journal of Medicine.,"stotine kenijk, ki trdijo, da so jih napadli in posilili britanski vojaki, so bile v sredo odobrene za pravno pomoč vlade pri zasledovanju svojega primera proti ministrstvu za obrambo.",rezultati so bili objavljeni na torkovem srečanju v seattlu ameriške torakalne družbe in bodo objavljeni v četrtkovem new england journal of medicine.,0.3995223939418793,0.1233147606253624,0.06818181818181818,0.7586206896551724,0.05300353356890459,0.05300353356890459,0.05300353356890459,0.0,0.28478398990495,False,29,22,0.22282608695652173,False
Rezultati študije so bili objavljeni na srečanju v Seattlu Ameriške torakalne družbe in bodo prav tako objavljeni v jutrišnji številki The New England Journal of Medicine.,"Najnovejši projekt glasbenega mogotca Simona Cowella, resničnostni televizijski šov z naslovom Cupid, se predvaja v ZDA ob sredah.",rezultati študije so bili objavljeni na srečanju v seattlu ameriške torakalne družbe in bodo prav tako objavljeni v jutrišnji številki the new england journal of medicine.,"najnovejši projekt glasbenega mogotca simona cowella, resničnostni televizijski šov z naslovom cupid, se predvaja v zda ob sredah.",0.23272107541561127,0.2585738003253937,0.024390243902439025,0.6923076923076923,0.019841269841269844,0.019841269841269844,0.019841269841269844,0.0,0.2443144908690028,False,26,18,0.23391812865497075,False
Novi televizijski dating šov glasbenega mogotca Simona Cowella je debitiral v ZDA.,"Poraz devete nosilke Daniele Hantuchove v sredo je bil edina stvar, ki je motila sicer urejen drugi krog v polovici ženskega žreba Serene Williams.",novi televizijski dating šov glasbenega mogotca simona cowella je debitiral v zda.,"poraz devete nosilke daniele hantuchove v sredo je bil edina stvar, ki je motila sicer urejen drugi krog v polovici ženskega žreba serene williams.",0.28942713141441345,0.31724685430526733,0.0625,0.5,0.07575757575757576,0.07575757575757576,0.07575757575757576,0.0,0.27477066643310316,False,12,24,0.25850340136054417,False
"Poraz devete nosilke Daniele Hantuchove v sredo je bil edina stvar, ki je motila sicer urejen napredek drugega kroga v polovici ženskega žreba Serene Williams.","Evro je bil pri 1,5281 v primerjavi s švicarskim frankom EURCHF=, kar je 0,2 odstotka več na seji, potem ko je prej v seji dosegel najvišjo vrednost od sredine leta 2001 okoli 1,5292.","poraz devete nosilke daniele hantuchove v sredo je bil edina stvar, ki je motila sicer urejen napredek drugega kroga v polovici ženskega žreba serene williams.","evro je bil pri 1,5281 v primerjavi s švicarskim frankom eurchf=, kar je 0,2 odstotka več na seji, potem ko je prej v seji dosegel najvišjo vrednost od sredine leta 2001 okoli 1,5292.",0.24988745152950287,0.07547309994697571,0.06,0.7575757575757576,0.09689922480620154,0.09689922480620154,0.09689922480620154,0.0,0.21404440883408982,False,25,33,0.2295081967213115,False
Skoraj 2.000 strani transkriptov je bilo naročenih za javno objavo po pravni akciji New York Timesa.,Čustvene komunikacije so bile javno objavljene po pravni bitki med oblastjo in New York Timesom.,skoraj 2.000 strani transkriptov je bilo naročenih za javno objavo po pravni akciji new york timesa.,čustvene komunikacije so bile javno objavljene po pravni bitki med oblastjo in new york timesom.,0.6460392475128174,0.6112528443336487,0.19230769230769232,0.9375,0.28050314465408804,0.28050314465408804,0.28050314465408804,0.0,0.5828226360013997,False,16,15,0.32999999999999996,False
"Kot odhajajoča sredinska koalicija se pričakuje, da bo tudi naslednja vlada pod pritiskom, da izroči obtožene vojne zločince ali tvega izgubo zahodne pomoči.","Pričakuje se, da bo naslednja vlada hitro pod pritiskom, da izroči vojne zločince ali tvega izgubo ključne zahodne pomoči.","kot odhajajoča sredinska koalicija se pričakuje, da bo tudi naslednja vlada pod pritiskom, da izroči obtožene vojne zločince ali tvega izgubo zahodne pomoči.","pričakuje se, da bo naslednja vlada hitro pod pritiskom, da izroči vojne zločince ali tvega izgubo ključne zahodne pomoči.",0.8977887630462646,0.9168288707733154,0.5384615384615384,0.8260869565217391,0.6514257620452312,0.6514257620452312,0.6514257620452312,0.0,0.8357615921533517,True,23,19,0.5732484076433121,False
"Ravnali smo, ker smo dokaze videli v dramatični novi luči, skozi prizmo naših izkušenj 11.",Novinar osebja Dave Michaels je prispeval k temu poročilu.,"ravnali smo, ker smo dokaze videli v dramatični novi luči, skozi prizmo naših izkušenj 11.",novinar osebja dave michaels je prispeval k temu poročilu.,0.2868098318576813,0.3955502212047577,0.0,0.6,0.0,0.0,0.0,0.0,0.29338899910449984,False,15,9,0.2666666666666667,False
Novinarja osebja Frank Trejo in Robert Ingrassia sta prispevala k temu poročilu.,Novi zakoniti prenosni storitvi se začne z uporabniki osebnih računalnikov.,novinarja osebja frank trejo in robert ingrassia sta prispevala k temu poročilu.,novi zakoniti prenosni storitvi se začne z uporabniki osebnih računalnikov.,0.18628711998462677,0.11128785461187363,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.19123453771074617,False,12,10,0.22499999999999998,False
BuyMusic je prva plačljiva storitev prenosa glasbe brez naročnine za uporabnike osebnih računalnikov.,"Na površini celice so tuji deli prepoznani s strani drugih celic, ki nato ugotovijo, da je okužena, in jo uničijo.",buymusic je prva plačljiva storitev prenosa glasbe brez naročnine za uporabnike osebnih računalnikov.,"na površini celice so tuji deli prepoznani s strani drugih celic, ki nato ugotovijo, da je okužena, in jo uničijo.",0.21096019446849823,-0.06450957804918289,0.03125,0.65,0.0364963503649635,0.0364963503649635,0.0364963503649635,0.0,0.13680583940914082,False,13,20,0.2192982456140351,False
"Tuji delci so prepoznani s strani drugih celic, ki ugotovijo, da je okužena, in jo uničijo.","Unilever Bestfoods je v sredo napovedal, da bo do sredine prihodnjega leta odstranil trans maščobe iz svojih namazov I Can't Believe It's Not Butter.","tuji delci so prepoznani s strani drugih celic, ki ugotovijo, da je okužena, in jo uničijo.","unilever bestfoods je v sredo napovedal, da bo do sredine prihodnjega leta odstranil trans maščobe iz svojih namazov i can't believe it's not butter.",0.3238024115562439,0.09122572094202042,0.05263157894736842,0.6666666666666666,0.05952380952380953,0.05952380952380953,0.05952380952380953,0.0,0.23477088641888819,False,16,24,0.24161073825503354,False
"Unilever Bestfoods je napovedal, da bodo njihovi margarinski namazi ""I Can't Believe It's Not Butter"" brez trans maščob naslednje leto.","Zadovoljni smo z odločitvijo sodnika in veseli, da so sprejeli naše argumente, je dejal tiskovni predstavnik Merrilla v torek.","unilever bestfoods je napovedal, da bodo njihovi margarinski namazi ""i can't believe it's not butter"" brez trans maščob naslednje leto.","zadovoljni smo z odločitvijo sodnika in veseli, da so sprejeli naše argumente, je dejal tiskovni predstavnik merrilla v torek.",0.3983979821205139,0.04707418754696846,0.05405405405405406,0.95,0.05025125628140704,0.05025125628140704,0.05025125628140704,0.0,0.27891198014584223,False,20,19,0.18518518518518523,False
"Zadovoljni smo z odločitvijo sodnika, je dejal Mark Herr, tiskovni predstavnik pri Merrill Lynch.","Na pričanju v sredo je dejala, da se je nanašala le na poljubljanje.","zadovoljni smo z odločitvijo sodnika, je dejal mark herr, tiskovni predstavnik pri merrill lynch.","na pričanju v sredo je dejala, da se je nanašala le na poljubljanje.",0.3473384976387024,0.12586769461631775,0.041666666666666664,0.9285714285714286,0.03597122302158273,0.03597122302158273,0.03597122302158273,0.0,0.27731663926634414,False,14,13,0.2680412371134021,False
"Na pričanju v sredo je pričala, da se je nanašala na poljubljanje pred domnevnim posilstvom.","Deasean in Walker, prebivalec bližnje ulice Barbey Street, sta bila pohitena v bolnišnico Brookdale Hospital Medical Center, kjer sta umrla okoli 18.","na pričanju v sredo je pričala, da se je nanašala na poljubljanje pred domnevnim posilstvom.","deasean in walker, prebivalec bližnje ulice barbey street, sta bila pohitena v bolnišnico brookdale hospital medical center, kjer sta umrla okoli 18.",0.2898734211921692,0.12195047736167908,0.030303030303030304,0.6818181818181818,0.03184713375796178,0.03184713375796178,0.03184713375796178,0.0,0.2269313462732888,False,15,22,0.24161073825503354,False
"Oba žrtvi streljanja sta bila pohitena v bolnišnico Brookdale University Hospital Medical Center, kjer sta umrla nekaj časa kasneje.","Več kot 6.000 podjetij mora pridobiti odobritev delničarjev, preden svojim izvršnim direktorjem podeli opcije in druge pakete plačil v delnicah, je dejala Komisija za vrednostne papirje in borzo v ponedeljek.","oba žrtvi streljanja sta bila pohitena v bolnišnico brookdale university hospital medical center, kjer sta umrla nekaj časa kasneje.","več kot 6.000 podjetij mora pridobiti odobritev delničarjev, preden svojim izvršnim direktorjem podeli opcije in druge pakete plačil v delnicah, je dejala komisija za vrednostne papirje in borzo v ponedeljek.",0.3401244282722473,-0.0691111758351326,0.022222222222222223,0.6333333333333333,0.024875621890547265,0.024875621890547265,0.024875621890547265,0.0,0.18335953630296947,False,19,30,0.27884615384615385,False
"Skupina naj bi bila verjetno razširjena, da bi vključevala na primer krščanskega in morda še enega sunitskega voditelja.","Skupina se je že večkrat sestala, general Garner pa je dejal, da se bo verjetno razširila, da bi vključevala krščanskega in morda še enega sunitskega muslimanskega voditelja.","skupina naj bi bila verjetno razširjena, da bi vključevala na primer krščanskega in morda še enega sunitskega voditelja.","skupina se je že večkrat sestala, general garner pa je dejal, da se bo verjetno razširila, da bi vključevala krščanskega in morda še enega sunitskega muslimanskega voditelja.",0.834953784942627,0.8782243132591248,0.41379310344827586,0.6666666666666666,0.6119562022339801,0.6119562022339801,0.6119562022339801,0.0,0.7666904051896806,True,18,27,0.5229885057471264,False
Zunanji minister Blair Jack Straw naj bi ga v ponedeljek zamenjal in predstavil izjavo parlamentu o Evropski uniji.,"Blairov urad je dejal, da bo njegovega zunanjega ministra Jacka Strawa v ponedeljek zamenjal, da bi predstavil izjavo parlamentu o srečanju EU, na katerem je prejšnji teden sodeloval premier.",zunanji minister blair jack straw naj bi ga v ponedeljek zamenjal in predstavil izjavo parlamentu o evropski uniji.,"blairov urad je dejal, da bo njegovega zunanjega ministra jacka strawa v ponedeljek zamenjal, da bi predstavil izjavo parlamentu o srečanju eu, na katerem je prejšnji teden sodeloval premier.",0.8105469942092896,0.7842427492141724,0.18421052631578946,0.6206896551724138,0.3520675285821135,0.3520675285821135,0.3520675285821135,0.0,0.6751883934549994,False,18,29,0.4136125654450262,False
"Kaj sledi: Če bo končno sprejeta v predstavniškem domu, bo ukrep prešel v senat.","Če bo sprejet, se bo ukrep vrnil v senat za soglasje s spremembami predstavniškega doma.","kaj sledi: če bo končno sprejeta v predstavniškem domu, bo ukrep prešel v senat.","če bo sprejet, se bo ukrep vrnil v senat za soglasje s spremembami predstavniškega doma.",0.7743048071861267,0.89552241563797,0.18181818181818182,0.9333333333333333,0.31631205673758866,0.31631205673758866,0.31631205673758866,0.0,0.7215250047547521,False,14,15,0.23863636363636365,False
Pet bazenov ni vsebovalo nobenih sledi dezinfekcijskega sredstva.,"Ampak pet bazenov ni vsebovalo nobenih sledi dezinfekcijskega sredstva, kar je kopalcem pustilo odprto možnost prenosa okužbe.",pet bazenov ni vsebovalo nobenih sledi dezinfekcijskega sredstva.,"ampak pet bazenov ni vsebovalo nobenih sledi dezinfekcijskega sredstva, kar je kopalcem pustilo odprto možnost prenosa okužbe.",0.8323431015014648,0.7436621785163879,0.3888888888888889,0.47058823529411764,0.7853703279064435,0.7853703279064435,0.7853703279064435,0.0,0.7205206393644474,False,8,17,0.5158730158730158,False
Gospod Goh je obisk opisal kot še posebej pomemben - glede na situacijo s SARS.,"Gospod Goh je dejal, da je ""še posebej pomembno glede na situacijo Sars v Singapurju"".",gospod goh je obisk opisal kot še posebej pomemben - glede na situacijo s sars.,"gospod goh je dejal, da je ""še posebej pomembno glede na situacijo sars v singapurju"".",0.7482513785362244,0.7997698783874512,0.3181818181818182,1.0,0.4231292517006803,0.4231292517006803,0.4231292517006803,0.0,0.713362621918975,False,15,15,0.6395348837209303,False
"To ni bilo vse: do leta 2010 je gospod O'Neill dejal, da si želi, da bi Hyundai letno prodal 1 milijon vozil v Združenih državah.","Think Dynamics, ki ima sedež v Torontu, bo postal del programske skupine IBM.","to ni bilo vse: do leta 2010 je gospod o'neill dejal, da si želi, da bi hyundai letno prodal 1 milijon vozil v združenih državah.","think dynamics, ki ima sedež v torontu, bo postal del programske skupine ibm.",0.2567726671695709,0.2251501828432083,0.027777777777777776,0.52,0.02100840336134454,0.02100840336134454,0.02100840336134454,0.0,0.22713273983470314,False,25,13,0.2325581395348837,False
